session_id,intent_actual,intent_predicted,disease_actual,disease_predicted,regional_success,task_completed,fallback_triggered,messages_per_session,csat_score,latency_ms
sess_359,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,385
sess_360,disease_detection,disease_detection,rust,rust,1,1,0,4,4,340
sess_361,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,3,375
sess_362,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,4,401
sess_363,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,397
sess_364,market_prices,market_prices,N/A,N/A,1,1,0,6,3,519
sess_365,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,4,5,496
sess_366,market_prices,market_prices,N/A,N/A,1,0,0,8,3,565
sess_367,market_prices,market_prices,N/A,N/A,0,1,0,10,5,382
sess_368,disease_detection,disease_detection,rust,rust,1,1,0,2,4,362
sess_369,disease_detection,disease_detection,rust,rust,1,1,0,5,5,267
sess_370,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,405
sess_371,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,4,5,405
sess_372,disease_detection,disease_detection,healthy,healthy,0,1,0,9,4,387
sess_373,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,475
sess_374,disease_detection,disease_detection,healthy,healthy,1,0,0,3,4,317
sess_375,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,7,4,530
sess_376,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,334
sess_377,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,8,5,420
sess_378,crop_advisory,crop_advisory,N/A,N/A,0,1,0,6,5,555
sess_379,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,4,4,459
sess_380,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,0,0,2,5,476
sess_381,crop_advisory,crop_advisory,N/A,N/A,1,0,1,8,5,221
sess_382,crop_advisory,market_prices,N/A,N/A,1,1,0,2,5,286
sess_383,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,390
sess_384,crop_advisory,market_prices,N/A,N/A,1,0,0,3,4,393
sess_385,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,474
sess_386,disease_detection,disease_detection,rust,rust,1,1,0,3,4,431
sess_387,disease_detection,disease_detection,healthy,rust,1,1,1,5,5,432
sess_388,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,499
sess_389,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,406
sess_390,market_prices,market_prices,N/A,N/A,1,1,0,4,5,381
sess_391,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,425
sess_392,disease_detection,disease_detection,healthy,healthy,1,1,0,6,4,319
sess_393,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,429
sess_394,disease_detection,disease_detection,rust,rust,1,1,0,7,4,495
sess_395,market_prices,market_prices,N/A,N/A,1,1,0,4,4,423
sess_396,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,3,390
sess_397,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,387
sess_398,crop_advisory,crop_advisory,N/A,N/A,0,1,0,7,5,370
sess_399,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,371
sess_400,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,8,1,361
sess_401,market_prices,market_prices,N/A,N/A,1,1,0,5,4,372
sess_402,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,3,363
sess_403,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,496
sess_404,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,7,3,291
sess_405,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,419
sess_406,disease_detection,disease_detection,healthy,powdery_mildew,1,1,0,5,4,547
sess_407,disease_detection,disease_detection,healthy,healthy,1,1,0,6,1,420
sess_408,market_prices,market_prices,N/A,N/A,1,1,0,4,5,354
sess_409,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,4,551
sess_410,disease_detection,disease_detection,rust,rust,1,1,0,4,5,389
sess_411,market_prices,market_prices,N/A,N/A,1,1,0,10,4,426
sess_412,market_prices,market_prices,N/A,N/A,0,0,0,10,5,359
sess_413,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,428
sess_414,crop_advisory,crop_advisory,N/A,N/A,0,1,0,6,4,453
sess_415,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,479
sess_416,disease_detection,disease_detection,rust,rust,1,1,0,5,2,373
sess_417,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,328
sess_418,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,348
sess_419,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,5,469
sess_420,crop_advisory,crop_advisory,N/A,N/A,1,1,0,11,5,490
sess_421,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,500
sess_422,disease_detection,disease_detection,rust,rust,0,1,0,5,5,406
sess_423,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,4,494
sess_424,disease_detection,disease_detection,healthy,healthy,1,1,0,5,5,549
sess_425,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,4,419
sess_426,weather_forecast,weather_forecast,N/A,N/A,1,0,0,10,3,375
sess_427,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,2,392
sess_428,disease_detection,disease_detection,rust,rust,1,0,0,6,3,537
sess_429,disease_detection,disease_detection,rust,rust,1,1,0,7,4,411
sess_430,disease_detection,disease_detection,rust,rust,0,1,0,3,5,431
sess_431,crop_advisory,crop_advisory,N/A,N/A,1,0,0,3,4,514
sess_432,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,4,520
sess_433,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,2,320
sess_434,disease_detection,disease_detection,rust,rust,1,1,0,8,4,502
sess_435,crop_advisory,crop_advisory,N/A,N/A,0,1,0,4,5,361
sess_436,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,4,446
sess_437,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,537
sess_438,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,369
sess_439,disease_detection,disease_detection,rust,rust,1,1,0,9,3,427
sess_440,disease_detection,disease_detection,rust,rust,1,1,0,3,4,270
sess_441,market_prices,market_prices,N/A,N/A,1,0,0,6,1,457
sess_442,disease_detection,disease_detection,rust,rust,1,1,0,5,5,388
sess_443,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,3,527
sess_444,crop_advisory,crop_advisory,N/A,N/A,1,1,0,11,5,412
sess_445,market_prices,market_prices,N/A,N/A,1,0,0,10,3,386
sess_446,market_prices,market_prices,N/A,N/A,1,1,0,9,5,478
sess_447,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,540
sess_448,disease_detection,disease_detection,powdery_mildew,powdery_mildew,0,1,0,13,4,341
sess_449,disease_detection,disease_detection,rust,rust,1,0,0,5,4,296
sess_450,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,411
sess_451,weather_forecast,weather_forecast,N/A,N/A,1,0,0,7,4,518
sess_452,weather_forecast,weather_forecast,N/A,N/A,1,0,0,5,5,444
sess_453,market_prices,market_prices,N/A,N/A,1,1,0,4,4,563
sess_454,disease_detection,disease_detection,healthy,healthy,1,1,0,8,5,527
sess_455,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,334
sess_456,disease_detection,market_prices,rust,powdery_mildew,1,0,0,9,5,425
sess_457,weather_forecast,weather_forecast,N/A,N/A,0,1,0,6,4,359
sess_458,disease_detection,disease_detection,healthy,healthy,1,0,0,5,3,457
sess_459,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,4,5,543
sess_460,disease_detection,disease_detection,rust,rust,0,1,0,7,5,278
sess_461,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,418
sess_462,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,295
sess_463,weather_forecast,weather_forecast,N/A,N/A,1,0,1,5,5,401
sess_464,market_prices,market_prices,N/A,N/A,0,1,0,2,4,448
sess_465,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,2,5,475
sess_466,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,4,5,209
sess_467,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,364
sess_468,disease_detection,disease_detection,healthy,healthy,1,1,0,14,4,349
sess_469,market_prices,market_prices,N/A,N/A,1,1,0,3,2,408
sess_470,disease_detection,disease_detection,rust,rust,1,1,0,6,5,447
sess_471,market_prices,market_prices,N/A,N/A,0,0,0,5,5,411
sess_472,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,12,3,288
sess_473,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,504
sess_474,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,436
sess_475,market_prices,market_prices,N/A,N/A,0,1,0,0,4,364
sess_476,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,5,437
sess_477,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,412
sess_478,market_prices,market_prices,N/A,N/A,1,1,0,6,5,505
sess_479,weather_forecast,weather_forecast,N/A,N/A,0,0,0,4,4,313
sess_480,crop_advisory,crop_advisory,N/A,N/A,1,1,1,5,5,416
sess_481,crop_advisory,crop_advisory,N/A,N/A,1,1,1,8,4,442
sess_482,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,469
sess_483,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,460
sess_484,weather_forecast,weather_forecast,N/A,N/A,1,1,0,1,3,413
sess_485,market_prices,market_prices,N/A,N/A,1,1,0,6,5,374
sess_486,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,4,411
sess_487,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,5,249
sess_488,market_prices,market_prices,N/A,N/A,1,1,0,9,4,358
sess_489,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,483
sess_490,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,4,380
sess_491,crop_advisory,crop_advisory,N/A,N/A,1,0,0,10,4,440
sess_492,disease_detection,disease_detection,healthy,leaf_blight,1,1,0,7,5,367
sess_493,disease_detection,disease_detection,rust,rust,1,1,0,5,5,403
sess_494,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,442
sess_495,disease_detection,disease_detection,healthy,healthy,1,0,0,3,5,349
sess_496,weather_forecast,weather_forecast,N/A,N/A,0,1,0,6,5,337
sess_497,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,3,4,412
sess_498,market_prices,market_prices,N/A,N/A,1,1,0,4,4,341
sess_499,market_prices,market_prices,N/A,N/A,1,1,0,9,5,311
sess_500,crop_advisory,crop_advisory,N/A,N/A,1,1,0,0,4,440
sess_501,weather_forecast,weather_forecast,N/A,N/A,0,1,0,10,4,447
sess_502,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,353
sess_503,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,404
sess_504,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,315
sess_505,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,5,545
sess_506,market_prices,market_prices,N/A,N/A,1,0,0,8,2,521
sess_507,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,3,321
sess_508,market_prices,market_prices,N/A,N/A,1,1,0,8,5,468
sess_509,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,597
sess_510,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,404
sess_511,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,322
sess_512,market_prices,market_prices,N/A,N/A,0,1,0,8,5,420
sess_513,crop_advisory,disease_detection,N/A,N/A,1,1,0,2,4,450
sess_514,disease_detection,disease_detection,healthy,healthy,1,1,1,5,5,356
sess_515,disease_detection,disease_detection,rust,rust,1,1,0,4,5,389
sess_516,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,438
sess_517,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,639
sess_518,market_prices,market_prices,N/A,N/A,1,1,0,4,5,443
sess_519,disease_detection,disease_detection,powdery_mildew,healthy,1,0,0,6,4,479
sess_520,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,5,486
sess_521,disease_detection,disease_detection,healthy,healthy,1,1,0,2,3,517
sess_522,market_prices,market_prices,N/A,N/A,1,1,0,5,4,442
sess_523,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,5,327
sess_524,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,427
sess_525,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,368
sess_526,weather_forecast,crop_advisory,N/A,N/A,0,1,0,8,4,390
sess_527,disease_detection,disease_detection,rust,rust,0,1,0,13,4,413
sess_528,disease_detection,disease_detection,rust,rust,1,1,0,2,5,428
sess_529,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,5,466
sess_530,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,292
sess_531,market_prices,market_prices,N/A,N/A,1,1,0,8,5,682
sess_532,market_prices,market_prices,N/A,N/A,1,1,0,6,5,319
sess_533,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,455
sess_534,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,516
sess_535,market_prices,market_prices,N/A,N/A,1,1,0,6,5,515
sess_536,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,527
sess_537,disease_detection,crop_advisory,healthy,healthy,1,1,0,5,5,441
sess_538,weather_forecast,weather_forecast,N/A,N/A,1,1,1,6,5,441
sess_539,disease_detection,disease_detection,healthy,healthy,1,1,0,2,4,429
sess_540,market_prices,market_prices,N/A,N/A,1,1,0,6,3,307
sess_541,crop_advisory,weather_forecast,N/A,N/A,1,1,0,8,4,350
sess_542,disease_detection,disease_detection,rust,rust,1,1,0,9,5,470
sess_543,crop_advisory,crop_advisory,N/A,N/A,1,0,1,7,4,387
sess_544,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,3,378
sess_545,disease_detection,disease_detection,rust,rust,1,1,0,8,1,461
sess_546,disease_detection,disease_detection,rust,rust,1,1,0,5,3,440
sess_547,crop_advisory,crop_advisory,N/A,N/A,1,0,0,7,5,426
sess_548,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,398
sess_549,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,5,403
sess_550,weather_forecast,market_prices,N/A,N/A,1,1,0,6,4,466
sess_551,crop_advisory,crop_advisory,N/A,N/A,1,0,1,4,5,443
sess_552,weather_forecast,weather_forecast,N/A,N/A,1,0,0,6,4,282
sess_553,weather_forecast,weather_forecast,N/A,N/A,1,1,1,8,4,556
sess_554,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,4,474
sess_555,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,321
sess_556,disease_detection,disease_detection,healthy,healthy,1,1,0,11,5,465
sess_557,disease_detection,disease_detection,healthy,healthy,1,1,0,8,4,352
sess_558,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,477
sess_559,crop_advisory,crop_advisory,N/A,N/A,1,0,0,6,5,465
sess_560,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,3,411
sess_561,disease_detection,disease_detection,healthy,healthy,0,0,0,4,5,367
sess_562,disease_detection,disease_detection,leaf_blight,powdery_mildew,1,0,0,7,5,311
sess_563,disease_detection,disease_detection,healthy,healthy,1,1,0,7,2,406
sess_564,disease_detection,disease_detection,rust,rust,0,1,0,9,5,191
sess_565,weather_forecast,weather_forecast,N/A,N/A,1,0,0,5,4,407
sess_566,disease_detection,disease_detection,rust,rust,0,1,0,6,4,294
sess_567,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,4,390
sess_568,market_prices,market_prices,N/A,N/A,1,1,0,3,3,497
sess_569,disease_detection,disease_detection,rust,rust,1,1,0,10,5,469
sess_570,weather_forecast,weather_forecast,N/A,N/A,1,1,1,2,4,415
sess_571,crop_advisory,weather_forecast,N/A,N/A,0,1,0,3,2,265
sess_572,disease_detection,disease_detection,healthy,healthy,1,1,1,6,4,429
sess_573,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,4,515
sess_574,crop_advisory,crop_advisory,N/A,N/A,1,0,0,8,4,532
sess_575,market_prices,market_prices,N/A,N/A,1,1,0,4,5,427
sess_576,disease_detection,disease_detection,leaf_blight,healthy,0,1,0,7,5,557
sess_577,market_prices,market_prices,N/A,N/A,1,1,0,4,4,465
sess_578,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,5,489
sess_579,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,6,5,529
sess_580,weather_forecast,weather_forecast,N/A,N/A,1,0,0,9,5,357
sess_581,market_prices,market_prices,N/A,N/A,1,1,0,4,5,448
sess_582,weather_forecast,weather_forecast,N/A,N/A,1,1,0,4,3,445
sess_583,disease_detection,disease_detection,rust,rust,1,1,0,5,5,329
sess_584,crop_advisory,crop_advisory,N/A,N/A,0,1,0,5,4,490
sess_585,disease_detection,disease_detection,rust,rust,0,1,0,6,4,413
sess_586,disease_detection,disease_detection,healthy,healthy,1,1,0,6,5,526
sess_587,disease_detection,disease_detection,healthy,healthy,1,1,0,7,5,332
sess_588,disease_detection,disease_detection,rust,rust,1,1,0,8,4,343
sess_589,disease_detection,disease_detection,healthy,healthy,1,0,0,3,5,274
sess_590,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,363
sess_591,crop_advisory,weather_forecast,N/A,N/A,0,1,0,4,5,471
sess_592,disease_detection,disease_detection,healthy,healthy,1,1,0,3,4,373
sess_593,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,6,5,341
sess_594,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,3,477
sess_595,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,5,285
sess_596,crop_advisory,crop_advisory,N/A,N/A,1,1,0,3,4,413
sess_597,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,5,5,444
sess_598,disease_detection,disease_detection,healthy,healthy,1,1,0,8,5,410
sess_599,disease_detection,disease_detection,healthy,healthy,1,0,0,5,4,475
sess_600,disease_detection,disease_detection,rust,powdery_mildew,1,1,0,5,5,403
sess_601,disease_detection,weather_forecast,powdery_mildew,powdery_mildew,0,1,0,7,5,436
sess_602,disease_detection,disease_detection,rust,rust,1,1,0,5,4,475
sess_603,disease_detection,disease_detection,healthy,healthy,1,0,0,1,5,338
sess_604,disease_detection,disease_detection,rust,rust,1,1,0,6,1,326
sess_605,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,5,532
sess_606,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,3,296
sess_607,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,7,4,587
sess_608,weather_forecast,weather_forecast,N/A,N/A,1,1,0,9,4,396
sess_609,crop_advisory,crop_advisory,N/A,N/A,0,0,0,5,4,357
sess_610,disease_detection,disease_detection,rust,rust,0,0,0,5,4,368
sess_611,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,5,523
sess_612,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,1,388
sess_613,disease_detection,disease_detection,healthy,healthy,1,1,0,8,5,412
sess_614,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,5,397
sess_615,market_prices,market_prices,N/A,N/A,1,1,0,7,5,368
sess_616,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,381
sess_617,disease_detection,disease_detection,rust,rust,1,1,0,4,5,407
sess_618,crop_advisory,crop_advisory,N/A,N/A,1,1,0,9,2,422
sess_619,crop_advisory,crop_advisory,N/A,N/A,0,1,0,4,3,459
sess_620,disease_detection,disease_detection,healthy,healthy,1,1,0,8,4,325
sess_621,disease_detection,disease_detection,healthy,healthy,1,0,0,9,3,259
sess_622,disease_detection,market_prices,healthy,healthy,1,1,0,4,5,478
sess_623,weather_forecast,weather_forecast,N/A,N/A,1,0,0,7,5,542
sess_624,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,4,473
sess_625,disease_detection,disease_detection,rust,rust,1,1,0,6,4,424
sess_626,weather_forecast,weather_forecast,N/A,N/A,1,1,0,2,3,363
sess_627,crop_advisory,crop_advisory,N/A,N/A,1,0,0,4,5,469
sess_628,disease_detection,disease_detection,rust,rust,1,1,0,4,3,263
sess_629,disease_detection,disease_detection,leaf_blight,leaf_blight,0,1,0,6,4,424
sess_630,crop_advisory,crop_advisory,N/A,N/A,1,1,0,7,3,367
sess_631,crop_advisory,crop_advisory,N/A,N/A,1,1,0,4,3,376
sess_632,weather_forecast,weather_forecast,N/A,N/A,1,1,0,5,3,435
sess_633,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,448
sess_634,disease_detection,disease_detection,rust,leaf_blight,1,1,0,4,5,350
sess_635,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,3,424
sess_636,weather_forecast,weather_forecast,N/A,N/A,1,1,0,8,5,249
sess_637,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,1,4,401
sess_638,disease_detection,disease_detection,healthy,healthy,0,1,0,2,5,416
sess_639,disease_detection,disease_detection,healthy,healthy,1,1,0,5,4,318
sess_640,disease_detection,disease_detection,healthy,healthy,1,1,0,4,5,545
sess_641,disease_detection,disease_detection,leaf_blight,leaf_blight,1,0,0,6,5,345
sess_642,disease_detection,disease_detection,rust,rust,1,0,0,7,5,432
sess_643,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,9,2,355
sess_644,disease_detection,disease_detection,healthy,healthy,1,0,0,7,5,431
sess_645,crop_advisory,crop_advisory,N/A,N/A,1,1,0,6,1,241
sess_646,weather_forecast,weather_forecast,N/A,N/A,1,1,0,1,4,379
sess_647,crop_advisory,crop_advisory,N/A,N/A,0,1,0,7,5,411
sess_648,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,368
sess_649,weather_forecast,weather_forecast,N/A,N/A,0,1,0,4,3,272
sess_650,disease_detection,disease_detection,leaf_blight,powdery_mildew,1,1,0,7,5,495
sess_651,weather_forecast,weather_forecast,N/A,N/A,1,0,0,4,5,430
sess_652,weather_forecast,weather_forecast,N/A,N/A,1,1,0,7,3,413
sess_653,crop_advisory,crop_advisory,N/A,N/A,1,1,0,8,4,430
sess_654,weather_forecast,weather_forecast,N/A,N/A,1,1,0,6,4,362
sess_655,disease_detection,disease_detection,healthy,healthy,0,1,0,3,5,375
sess_656,disease_detection,disease_detection,healthy,healthy,1,1,0,8,3,473
sess_657,disease_detection,disease_detection,powdery_mildew,powdery_mildew,1,1,0,6,5,562
sess_658,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,3,360
sess_659,weather_forecast,weather_forecast,N/A,N/A,1,1,0,3,5,453
sess_660,disease_detection,disease_detection,rust,rust,1,0,0,12,5,370
sess_661,market_prices,market_prices,N/A,N/A,1,1,0,8,5,453
sess_662,crop_advisory,crop_advisory,N/A,N/A,1,1,0,5,5,382
sess_663,disease_detection,disease_detection,leaf_blight,leaf_blight,1,1,0,4,5,355
sess_664,disease_detection,disease_detection,rust,rust,1,1,0,1,4,610
sess_665,disease_detection,disease_detection,rust,rust,1,1,0,7,5,492
sess_666,disease_detection,disease_detection,rust,rust,1,1,0,7,5,454
